NOPD_Item,Type,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location
D0203420,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3689147,548754,04/02/2020 03:34:31 PM,04/02/2020 03:34:31 PM,04/02/2020 03:34:31 PM,04/02/2020 03:49:06 PM,NAT,Necessary Action Taken,Y,3U01,040XX Chef Menteur Hwy,70126,3,POINT (-90.04330984 30.00264932)
D0203520,21H,HOMELESS,1J,21H,HOMELESS,1J,3677184,531808,04/02/2020 03:35:17 PM,04/02/2020 03:35:17 PM,04/02/2020 03:35:30 PM,04/02/2020 06:44:32 PM,NAT,Necessary Action Taken,N,1G01,018XX Gravier St,70112,1,POINT (-90.08168737 29.95641822)
D0203620,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3690643,537575,04/02/2020 03:35:17 PM,04/02/2020 04:35:54 PM,04/02/2020 04:49:55 PM,04/02/2020 05:12:59 PM,GOA,GONE ON ARRIVAL,N,5C03,Desire St & N Claiborne Ave,70117,5,POINT (-90.03898151 29.97186635)
D0203720,99,RECKLESS DRIVING,1F,99,RECKLESS DRIVING,1F,3687859,529192,04/02/2020 03:37:51 PM,04/02/2020 04:02:12 PM,04/02/2020 04:07:24 PM,04/02/2020 04:12:37 PM,GOA,GONE ON ARRIVAL,N,4G03,008XX Opelousas Ave,70114,4,POINT (-90.04807028 29.94890193)
D0203820,35,SIMPLE BATTERY,1F,35,SIMPLE BATTERY,1F,3719991,574235,04/02/2020 03:42:12 PM,04/02/2020 11:29:51 PM,,04/02/2020 11:45:18 PM,GOA,GONE ON ARRIVAL,N,7K04,078XX Sail St,70128,7,POINT (-89.94489632 30.07172203)
E0289920,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3695058,559226,05/03/2020 01:47:07 PM,05/04/2020 04:06:18 AM,,05/04/2020 04:38:49 AM,GOA,GONE ON ARRIVAL,N,7D02,078XX W Laverne St,70126,7,POINT (-90.02425883 30.03125994)
D0204120,21J,MISSING JUVENILE,0A,21M,MISSING ADULT,1C,37369000,3513814,04/02/2020 03:45:44 PM,04/02/2020 05:42:23 PM,04/02/2020 05:43:59 PM,04/02/2020 06:44:51 PM,RTF,REPORT TO FOLLOW,N,4E04,042XX Joycelyn Dr,70131,4,POINT (0 0)
E0290620,103D,DOMESTIC DISTURBANCE,2C,34D,AGGRAVATED BATTERY DOMESTIC,2C,3704299,559101,05/03/2020 01:53:43 PM,05/03/2020 01:59:25 PM,05/03/2020 02:06:12 PM,05/04/2020 04:39:57 AM,RTF,REPORT TO FOLLOW,N,7O04,070XX Lawrence Rd,70126,7,POINT (-89.99506029 30.0306218)
D0204320,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3669619,551954,04/02/2020 03:46:36 PM,04/02/2020 03:46:36 PM,04/02/2020 03:46:36 PM,04/02/2020 04:26:15 PM,NAT,Necessary Action Taken,Y,3J01,Filmore Ave & Memphis St,70124,3,POINT (-90.10489417 30.01203855)
D0204420,95G,ILLEGAL CARRYING OF WEAPON- GUN,2D,GATHER,PUBLIC GATHERING,1E,3670845,531515,04/02/2020 03:46:55 PM,04/02/2020 04:00:31 PM,04/02/2020 04:02:53 PM,04/02/2020 05:51:21 PM,RTF,REPORT TO FOLLOW,N,6N02,Erato St & S Salcedo St,70125,6,POINT (-90.10171227 29.95580204)
D0204520,21H,HOMELESS,1J,21H,HOMELESS,1J,3677184,531808,04/02/2020 03:47:56 PM,04/02/2020 03:47:56 PM,04/02/2020 03:48:00 PM,04/02/2020 05:21:47 PM,-13,Clear,N,1G01,018XX Gravier St,70112,1,POINT (-90.08168737 29.95641822)
D0204620,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3676908,526887,04/02/2020 03:50:27 PM,04/02/2020 03:50:27 PM,04/02/2020 03:51:00 PM,04/02/2020 04:01:35 PM,NAT,Necessary Action Taken,N,6H02,023XX Martin Luther King Jr Blvd,70113,6,POINT (-90.0827275 29.94289729)
D0204720,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3661601,532075,04/02/2020 03:51:55 PM,04/02/2020 04:31:02 PM,04/02/2020 04:32:13 PM,04/02/2020 04:48:27 PM,NAT,Necessary Action Taken,N,2K02,088XX Cohn St,70118,2,POINT (-90.13088335 29.95761126)
D0204820,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3673294,535073,04/02/2020 03:55:34 PM,04/02/2020 04:04:17 PM,04/02/2020 04:09:00 PM,04/02/2020 04:25:27 PM,GOA,GONE ON ARRIVAL,N,1L02,031XX Banks St,70119,1,POINT (-90.0938576 29.96551369)
D0204920,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3670052,536177,04/02/2020 03:55:47 PM,04/02/2020 04:19:14 PM,04/02/2020 04:26:30 PM,04/02/2020 04:29:47 PM,NAT,Necessary Action Taken,N,1L04,S Pierce St & Ulloa St,70119,1,POINT (-90.10406003 29.96864508)
D0205020,22R,RESIDENCE CHECK,1K,22R,RESIDENCE CHECK,1K,3682122,530551,04/02/2020 03:56:02 PM,04/02/2020 03:56:02 PM,04/02/2020 03:56:02 PM,04/02/2020 04:34:20 PM,NAT,Necessary Action Taken,Y,8B02,004XX Iberville St,70130,8,POINT (-90.06613734 29.95281284)
D0205120,21,COMPLAINT OTHER,1J,67,THEFT,1G,3679906,521820,04/02/2020 03:57:01 PM,04/02/2020 06:23:54 PM,04/02/2020 06:24:59 PM,04/02/2020 07:20:53 PM,NAT,Necessary Action Taken,N,6B02,008XX Adele St,70130,6,POINT (-90.0734382 29.92887306)
D0205220,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3667896,541676,04/02/2020 03:57:07 PM,04/02/2020 03:57:07 PM,04/02/2020 03:57:07 PM,04/02/2020 04:43:20 PM,NAT,Necessary Action Taken,Y,3E01,Approx Loc: Canal Blvd,70124,3,POINT (-90.11068333 29.98383)
D0205320,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3664146,533674,04/02/2020 04:00:57 PM,04/02/2020 05:13:54 PM,04/02/2020 05:24:19 PM,04/02/2020 06:14:03 PM,NAT,Necessary Action Taken,N,2T02,086XX Blk Belfast St,70118,2,POINT (-90.12279328 29.96193557)
D0205420,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3696134,518792,04/02/2020 04:01:41 PM,04/02/2020 04:25:44 PM,04/02/2020 04:32:07 PM,04/02/2020 05:52:12 PM,RTF,REPORT TO FOLLOW,N,4C02,034XX Garden Oaks Dr,70114,4,POINT (-90.02231971 29.9200472)
D0205520,21,COMPLAINT OTHER,1J,63,PROWLER,2E,3670861,525297,04/02/2020 04:02:34 PM,04/02/2020 04:03:57 PM,04/02/2020 04:12:24 PM,04/02/2020 04:38:48 PM,NAT,Necessary Action Taken,N,2O01,028XX General Pershing St,70115,2,POINT (-90.10187282 29.93870452)
D0205620,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2C,3693857,534912,04/02/2020 04:04:23 PM,04/02/2020 04:05:14 PM,04/02/2020 04:09:16 PM,04/02/2020 05:32:05 PM,NAT,Necessary Action Taken,N,5D04,045XX Saint Claude Ave,70117,5,POINT (-90.02892803 29.9644438)
D0205720,62A,"BURGLAR ALARM, SILENT",1A,62A,"BURGLAR ALARM, SILENT",2E,3725093,559834,04/02/2020 04:05:13 PM,04/02/2020 05:48:26 PM,04/02/2020 05:53:23 PM,04/02/2020 05:54:45 PM,NAT,Necessary Action Taken,N,7L01,132XX Chef Menteur Hwy,70129,7,POINT (-89.92932488 30.03195421)
D0205820,62A,"BURGLAR ALARM, SILENT",2E,62A,"BURGLAR ALARM, SILENT",2E,3666196,524175,04/02/2020 04:07:32 PM,04/02/2020 04:10:32 PM,,04/02/2020 04:15:02 PM,VOI,VOID,N,2H05,020XX State St,70118,2,POINT (-90.11663967 29.93575645)
D0205920,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3668953,541439,04/02/2020 04:07:42 PM,04/02/2020 04:56:03 PM,04/02/2020 05:05:00 PM,04/02/2020 05:29:13 PM,NAT,Necessary Action Taken,N,3H01,Conti St & City Park Ave,70119,3,POINT (-90.10735113 29.98314595)
E0303920,35D,SIMPLE BATTERY DOMESTIC,2C,35D,SIMPLE BATTERY DOMESTIC,2C,3668632,524313,05/03/2020 04:48:57 PM,05/03/2020 04:50:04 PM,05/03/2020 04:53:20 PM,05/04/2020 12:06:50 AM,RTF,REPORT TO FOLLOW,N,2N03,050XX S Robertson St,70115,2,POINT (-90.10894525 29.93606494)
D0206120,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3696348,526243,04/02/2020 04:09:04 PM,04/02/2020 04:09:04 PM,04/02/2020 04:09:04 PM,04/02/2020 04:45:07 PM,NAT,Necessary Action Taken,Y,4K01,Socrates St & Horace St,70114,4,POINT (-90.02137406 29.94052722)
D0206220,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3668947,520271,04/02/2020 04:09:25 PM,04/02/2020 05:47:45 PM,04/02/2020 05:52:40 PM,04/02/2020 06:05:18 PM,GOA,GONE ON ARRIVAL,N,2F04,049XX Prytania St,70115,2,POINT (-90.10808591 29.92494167)
D0206320,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3675854,535580,04/02/2020 04:10:28 PM,04/02/2020 04:10:28 PM,04/02/2020 04:10:28 PM,04/02/2020 04:40:39 PM,NAT,Necessary Action Taken,Y,1I03,002XX N Broad St,70119,1,POINT (-90.08575804 29.96683186)
D0206420,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3680390,520964,04/02/2020 04:11:57 PM,04/02/2020 05:14:26 PM,04/02/2020 05:26:35 PM,04/02/2020 05:29:10 PM,NAT,Necessary Action Taken,N,6B02,S Chippewa St & Saint Thomas St,70130,6,POINT (-90.07194206 29.92650527)
D0206520,21,COMPLAINT OTHER,1J,67,THEFT,1G,3672326,539073,04/02/2020 04:12:19 PM,04/02/2020 04:25:45 PM,04/02/2020 04:47:16 PM,04/02/2020 05:01:21 PM,NAT,Necessary Action Taken,N,1M02,004XX N Carrollton Ave,70119,1,POINT (-90.09677923 29.97654141)
D0206620,21,COMPLAINT OTHER,1J,20,AUTO ACCIDENT,1E,3666603,533196,04/02/2020 04:12:46 PM,04/02/2020 04:38:15 PM,04/02/2020 04:40:42 PM,04/02/2020 04:48:34 PM,NAT,Necessary Action Taken,N,2U01,030XX S Carrollton Ave,70125,2,POINT (-90.11505052 29.96054982)
D0206720,67S,SHOPLIFTING,1E,67,THEFT,1G,3672326,539073,04/02/2020 04:13:32 PM,,,04/02/2020 04:26:07 PM,DUP,DUPLICATE,N,1M02,004XX N Carrollton Ave,70119,1,POINT (-90.09677923 29.97654141)
D0206820,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3696134,518792,04/02/2020 04:14:25 PM,04/02/2020 05:22:34 PM,,04/02/2020 05:24:00 PM,DUP,DUPLICATE,N,4C02,034XX Garden Oaks Dr,70114,4,POINT (-90.02231971 29.9200472)
D0206920,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3716797,565395,04/02/2020 04:14:26 PM,04/02/2020 04:14:26 PM,04/02/2020 04:14:26 PM,04/02/2020 04:25:50 PM,NAT,Necessary Action Taken,Y,7K02,123XX S I-10 Service Rd,70128,7,POINT (-89.95532915 30.04752246)
D0207020,34C,AGGRAVATED BATTERY BY CUTTING,2D,34C,AGGRAVATED BATTERY BY CUTTING,2D,3708834,517924,04/02/2020 04:15:14 PM,04/02/2020 04:16:17 PM,04/02/2020 04:17:52 PM,04/02/2020 09:16:00 PM,RTF,REPORT TO FOLLOW,N,4E04,035XX Kent Dr,70131,4,POINT (-89.98226627 29.91725475)
D0207120,67F,THEFT BY FRAUD,0A,67F,THEFT BY FRAUD,1D,3714788,563929,04/02/2020 04:15:28 PM,04/02/2020 05:53:28 PM,04/02/2020 05:54:19 PM,04/02/2020 06:19:21 PM,GOA,GONE ON ARRIVAL,N,7I09,060XX Bullard Ave,70128,7,POINT (-89.96173256 30.04355749)
D0207220,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3671618,536449,04/02/2020 04:17:21 PM,04/02/2020 04:17:21 PM,04/02/2020 04:17:21 PM,04/02/2020 04:17:46 PM,NAT,Necessary Action Taken,Y,1L03,Banks St & S Telemachus St,70119,1,POINT (-90.09910612 29.96934523)
D0207320,20I,AUTO ACCIDENT WITH INJURY,2D,20I,AUTO ACCIDENT WITH INJURY,2D,3668113,535072,04/02/2020 04:17:50 PM,04/02/2020 04:18:52 PM,04/02/2020 04:34:19 PM,04/02/2020 04:37:53 PM,GOA,GONE ON ARRIVAL,N,2T05,Palmetto St & S Carrollton Ave,70118,2,POINT (-90.11022088 29.96566445)
D1025820,21P,LOST PROPERTY,0G,21,COMPLAINT OTHER,1J,3674995,527398,04/09/2020 10:55:13 AM,04/09/2020 03:58:47 PM,04/09/2020 03:59:45 PM,04/09/2020 04:32:50 PM,RTF,REPORT TO FOLLOW,N,6J01,021XX Willow St,70113,6,POINT (-90.08875167 29.9443581)
D0207520,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3684704,534835,04/02/2020 04:19:26 PM,04/02/2020 04:20:26 PM,04/02/2020 04:22:11 PM,04/02/2020 04:37:04 PM,GOA,GONE ON ARRIVAL,N,8F01,Frenchmen St & Royal St,70116,8,POINT (-90.05783503 29.96451459)
D0207620,24,MEDICAL,2D,NOPD,INCIDENT REQUESTED BY ANOTHER AGENCY,2A,37369000,3513814,04/02/2020 04:19:43 PM,04/02/2020 04:20:49 PM,04/02/2020 04:23:57 PM,04/02/2020 04:34:36 PM,GOA,GONE ON ARRIVAL,N,6H03,020XX Earhart Blvd,70113,6,POINT (0 0)
D0207720,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3672098,543995,04/02/2020 04:20:59 PM,04/02/2020 04:34:01 PM,,04/02/2020 04:36:10 PM,NAT,Necessary Action Taken,N,3I06,002XX Roosevelt Mall,70124,3,POINT (-90.09733061 29.99008179)
D0207820,67,THEFT,0A,67,THEFT,1G,3702821,557808,04/02/2020 04:22:48 PM,04/02/2020 05:57:51 PM,04/02/2020 05:59:12 PM,04/02/2020 06:19:44 PM,GOA,GONE ON ARRIVAL,N,7Q03,068XX Parc Brittany Blvd,70126,7,POINT (-89.99977875 30.02711539)
D0207920,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3665625,536597,04/02/2020 04:23:54 PM,04/02/2020 04:23:54 PM,04/02/2020 04:24:03 PM,04/02/2020 05:02:10 PM,NAT,Necessary Action Taken,N,2S02,General Ogden St & Palm St,70118,2,POINT (-90.11802728 29.96992977)
D0208220,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3680607,530505,04/02/2020 04:26:25 PM,04/02/2020 04:26:25 PM,04/02/2020 04:26:25 PM,04/02/2020 04:37:21 PM,NAT,Necessary Action Taken,Y,8I01,Common St & Carondelet St,70112,8,POINT (-90.07092401 29.95273219)
D0208320,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3667588,553464,04/02/2020 04:26:41 PM,04/02/2020 04:26:41 PM,04/02/2020 04:26:41 PM,04/02/2020 04:49:36 PM,NAT,Necessary Action Taken,Y,3F02,Milne Blvd & Mouton St,70124,3,POINT (-90.11126009 30.01625114)
D0208420,35,SIMPLE BATTERY,1F,37,AGGRAVATED ASSAULT,2E,3663794,538188,04/02/2020 04:28:00 PM,04/02/2020 04:40:57 PM,04/02/2020 04:57:20 PM,04/02/2020 07:59:31 PM,RTF,REPORT TO FOLLOW,N,3A01,095XX Palm St,70118,3,POINT (-90.12375483 29.97435645)
D0208520,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3686556,534266,04/02/2020 04:29:46 PM,04/02/2020 04:29:46 PM,04/02/2020 04:29:46 PM,04/02/2020 04:57:43 PM,NAT,Necessary Action Taken,Y,5B01,Franklin Ave & Decatur St,None,5,POINT (-90.05200555 29.96289332)
D0208620,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3681027,532243,04/02/2020 04:30:48 PM,04/02/2020 04:30:48 PM,04/02/2020 04:30:48 PM,04/02/2020 05:17:52 PM,NAT,Necessary Action Taken,Y,8D03,Burgundy St & Conti St,70112,8,POINT (-90.06953643 29.95750014)
D0208720,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3698542,519147,04/02/2020 04:31:40 PM,04/02/2020 04:31:40 PM,04/02/2020 04:31:40 PM,04/02/2020 04:47:17 PM,NAT,Necessary Action Taken,Y,4C02,Holiday Dr & General De Gaulle Dr,70114,4,POINT (-90.01470707 29.92094682)
D0208820,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3672643,534617,04/02/2020 04:31:56 PM,04/02/2020 04:31:56 PM,04/02/2020 04:32:00 PM,04/02/2020 05:12:22 PM,NAT,Necessary Action Taken,N,1L02,Tulane Ave & S Lopez St,70119,1,POINT (-90.09593086 29.96427878)
D0208920,21,COMPLAINT OTHER,1J,18,TRAFFIC INCIDENT,1J,3745720,601543,04/02/2020 04:32:14 PM,04/02/2020 06:23:18 PM,04/02/2020 06:35:58 PM,04/02/2020 06:36:48 PM,GOA,GONE ON ARRIVAL,N,7L08,I-10 E,70129,7,POINT (-89.86245002 30.14592408)
D0209020,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3668076,541854,04/02/2020 04:33:53 PM,04/02/2020 04:49:26 PM,04/02/2020 04:53:10 PM,04/02/2020 05:30:59 PM,NAT,Necessary Action Taken,N,3I01,051XX Canal Blvd,70124,3,POINT (-90.11010846 29.98431292)
D0209120,21H,HOMELESS,1J,21H,HOMELESS,1J,3680248,530672,04/02/2020 04:34:50 PM,04/02/2020 04:34:50 PM,04/02/2020 04:34:50 PM,04/02/2020 04:41:09 PM,GOA,GONE ON ARRIVAL,Y,8I01,002XX Baronne St,70112,8,POINT (-90.07205276 29.9532037)
D0209220,22R,RESIDENCE CHECK,1K,22R,RESIDENCE CHECK,1K,3674503,534691,04/02/2020 04:34:56 PM,04/02/2020 04:34:56 PM,04/02/2020 04:34:56 PM,04/02/2020 04:43:01 PM,NAT,Necessary Action Taken,Y,1L01,027XX Palmyra St,70119,1,POINT (-90.09005368 29.96442814)
D0209320,22R,RESIDENCE CHECK,1K,22A,AREA CHECK,1K,3670152,536623,04/02/2020 04:35:25 PM,04/02/2020 04:35:25 PM,04/02/2020 04:40:02 PM,04/02/2020 04:52:43 PM,NAT,Necessary Action Taken,N,1L04,040XX D'Hemecourt St,70119,1,POINT (-90.10372842 29.9698693)
D0209420,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3712821,558089,04/02/2020 04:36:26 PM,04/02/2020 04:36:26 PM,04/02/2020 04:36:26 PM,04/02/2020 04:38:07 PM,NAT,Necessary Action Taken,Y,7I01,101XX Dwyer Rd,70127,7,POINT (-89.96817036 30.02756361)
D0209520,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3663484,532696,04/02/2020 04:38:04 PM,04/02/2020 04:38:04 PM,,04/02/2020 04:55:23 PM,NAT,Necessary Action Taken,N,2K04,S Claiborne Ave & Leonidas St,70118,2,POINT (-90.12491935 29.95926494)
D0209620,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3716665,569643,04/02/2020 04:39:06 PM,,,04/02/2020 04:54:17 PM,VOI,VOID,N,7K06,076XX Gannon Rd,70128,7,POINT (-89.95558538 30.05920608)
D0209720,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3695896,527371,04/02/2020 04:40:04 PM,04/02/2020 05:29:18 PM,04/02/2020 05:46:51 PM,04/02/2020 06:18:45 PM,GOA,GONE ON ARRIVAL,N,4H02,031XX Diana St,70114,4,POINT (-90.02276234 29.94364419)
D0209820,62A,"BURGLAR ALARM, SILENT",2E,62A,"BURGLAR ALARM, SILENT",2E,3680841,528322,04/02/2020 04:40:04 PM,04/02/2020 04:41:18 PM,04/02/2020 04:43:44 PM,04/02/2020 05:46:47 PM,NAT,Necessary Action Taken,N,8G03,007XX Camp St,70130,8,POINT (-90.07025981 29.9467231)
D0209920,21,COMPLAINT OTHER,1J,56,SIMPLE CRIMINAL DAMAGE,1F,3681716,540732,04/02/2020 04:40:14 PM,04/02/2020 04:44:40 PM,04/02/2020 04:56:59 PM,04/02/2020 05:10:59 PM,NAT,Necessary Action Taken,N,5K02,023XX A P Tureaud Ave,70119,5,POINT (-90.0670665 29.9808204)
D0210020,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3677160,537513,04/02/2020 04:40:22 PM,04/02/2020 04:40:22 PM,04/02/2020 04:40:34 PM,04/02/2020 04:56:27 PM,NAT,Necessary Action Taken,N,1J03,N Broad St & Dumaine St,70119,1,POINT (-90.08156514 29.97210732)
D0210120,63,PROWLER,2A,63,PROWLER,2E,3705597,557451,04/02/2020 04:42:11 PM,04/02/2020 04:57:14 PM,04/02/2020 05:09:25 PM,04/02/2020 05:13:35 PM,NAT,Necessary Action Taken,N,7Q04,055XX Crowder Blvd,70126,7,POINT (-89.99102013 30.02604516)
D0210220,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3675397,535134,04/02/2020 04:44:17 PM,04/02/2020 04:44:17 PM,04/02/2020 05:04:31 PM,04/02/2020 05:32:48 PM,NAT,Necessary Action Taken,N,1I03,N Broad St & Canal St,70119,1,POINT (-90.08721589 29.96561937)
D0210320,35,SIMPLE BATTERY,2A,911,SILENT 911 CALL,2F,3673492,523913,04/02/2020 04:46:04 PM,04/02/2020 04:47:10 PM,04/02/2020 04:52:28 PM,04/02/2020 06:05:27 PM,GOA,GONE ON ARRIVAL,N,6F04,033XX S Liberty St,70115,6,POINT (-90.09361397 29.93482214)
D0210420,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3696709,520762,04/02/2020 04:47:26 PM,04/02/2020 04:47:26 PM,04/02/2020 04:47:26 PM,04/02/2020 05:22:16 PM,NAT,Necessary Action Taken,Y,4J01,036XX Macarthur Blvd,70114,4,POINT (-90.02043487 29.92544625)
D0210520,21,COMPLAINT OTHER,1J,966,DRUG VIOLATIONS,1I,3680237,532428,04/02/2020 04:49:28 PM,04/02/2020 04:55:18 PM,04/02/2020 04:58:25 PM,04/02/2020 05:06:44 PM,NAT,Necessary Action Taken,N,1E01,012XX Bienville St,70112,1,POINT (-90.07202376 29.95803273)
D0210620,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3682307,532737,04/02/2020 04:49:34 PM,04/02/2020 05:16:23 PM,04/02/2020 05:21:21 PM,04/02/2020 05:21:47 PM,GOA,GONE ON ARRIVAL,N,8D06,007XX Blk Bourbon St,70116,8,POINT (-90.06547904 29.95881965)
D0210720,21,COMPLAINT OTHER,1J,99,RECKLESS DRIVING,1F,3677035,533884,04/02/2020 04:49:45 PM,04/02/2020 05:20:30 PM,04/02/2020 05:23:53 PM,04/02/2020 05:27:50 PM,GOA,GONE ON ARRIVAL,N,1I02,Canal St & N Galvez St,70119,1,POINT (-90.08208678 29.96213291)
D0210820,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3671949,534924,04/02/2020 04:53:04 PM,04/02/2020 04:53:04 PM,04/02/2020 05:14:06 PM,04/02/2020 05:30:45 PM,NAT,Necessary Action Taken,N,1K01,Tulane Ave & S Jefferson Davis Pkwy,70119,1,POINT (-90.09811168 29.96514325)
D0210920,103,DISTURBANCE (OTHER),2A,106,"OBSCENITY, EXPOSING",2C,3676100,540590,04/02/2020 04:54:19 PM,04/02/2020 04:54:46 PM,04/02/2020 04:57:47 PM,04/02/2020 06:18:28 PM,NAT,Necessary Action Taken,N,1C04,Mystery St & Esplanade Ave,70119,1,POINT (-90.08480823 29.98059987)
D0211020,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1C,3694837,536584,04/02/2020 04:55:04 PM,04/02/2020 04:57:11 PM,04/02/2020 04:58:40 PM,04/02/2020 05:18:05 PM,GOA,GONE ON ARRIVAL,N,5D04,046XX N Claiborne Ave,70117,5,POINT (-90.02577257 29.96901033)
D0211120,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3672529,526810,04/02/2020 04:55:11 PM,04/02/2020 04:59:14 PM,,04/02/2020 05:00:59 PM,VOI,VOID,N,6K01,030XX Toledano St,70125,6,POINT (-90.09655559 29.94281522)
D0211220,21,COMPLAINT OTHER,1A,21,COMPLAINT OTHER,0A,3671406,522179,04/02/2020 04:56:05 PM,04/02/2020 06:00:56 PM,04/02/2020 06:01:56 PM,04/02/2020 06:54:28 PM,VOI,VOID,N,6Q01,019XX Milan St,70115,6,POINT (-90.1002592 29.9301145)
D0211320,103,DISTURBANCE (OTHER),1C,103D,DOMESTIC DISTURBANCE,2C,3674942,524684,04/02/2020 04:57:09 PM,04/02/2020 04:59:37 PM,04/02/2020 05:05:48 PM,04/02/2020 06:05:50 PM,RTF,REPORT TO FOLLOW,N,6F02,022XX 4th St,70113,6,POINT (-90.08901046 29.93689784)
D0211420,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3665096,547522,04/02/2020 04:58:12 PM,04/02/2020 05:34:06 PM,04/02/2020 05:41:38 PM,04/02/2020 05:44:51 PM,VOI,VOID,N,3B03,003XX Veterans Blvd,70124,3,POINT (-90.11933047 29.99998491)
D0211520,103,DISTURBANCE (OTHER),1C,107,SUSPICIOUS PERSON,2C,3675523,523218,04/02/2020 04:58:45 PM,04/02/2020 04:59:03 PM,04/02/2020 05:03:28 PM,04/02/2020 05:20:06 PM,NAT,Necessary Action Taken,N,6Q05,027XX Baronne St,70113,6,POINT (-90.08722673 29.93284814)
D0211620,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3676773,536990,04/02/2020 04:58:52 PM,04/02/2020 05:18:16 PM,04/02/2020 05:23:22 PM,04/02/2020 05:33:22 PM,GOA,GONE ON ARRIVAL,N,1I03,N Broad St & Orleans Ave,70119,1,POINT (-90.08280482 29.97068135)
D0211720,22R,RESIDENCE CHECK,1K,22R,RESIDENCE CHECK,1K,3672056,540848,04/02/2020 04:59:17 PM,04/02/2020 04:59:17 PM,04/02/2020 04:59:17 PM,04/02/2020 05:29:20 PM,NAT,Necessary Action Taken,Y,3H02,042XX Saint Ann St,70119,3,POINT (-90.09757155 29.98142923)
D0211820,29,DEATH,1D,21,COMPLAINT OTHER,1J,3714955,564839,04/02/2020 05:00:59 PM,04/02/2020 05:00:59 PM,04/02/2020 05:00:59 PM,04/02/2020 07:21:49 PM,RTF,REPORT TO FOLLOW,Y,7I09,Bullard Ave & I-10 E,70128,7,POINT (-89.96117169 30.04605199)
D0211920,21,COMPLAINT OTHER,1J,66,EXTORTION (THREATS),1H,3696226,526196,04/02/2020 05:01:07 PM,04/02/2020 05:52:36 PM,04/02/2020 06:14:38 PM,04/02/2020 07:14:51 PM,NAT,Necessary Action Taken,N,4K01,032XX General Meyer Ave,70114,4,POINT (-90.02176068 29.94040166)
D0212020,GATHER,PUBLIC GATHERING,1E,GATHER,PUBLIC GATHERING,1E,3685097,541905,04/02/2020 05:02:13 PM,04/02/2020 06:12:55 PM,,04/02/2020 06:13:09 PM,NAT,Necessary Action Taken,N,5L03,025XX Elysian Fields Ave,70117,5,POINT (-90.05634601 29.98394182)
